x0,x1,y
-1.9193728517584365,-1.9607604839473363,0.04864213761160863
-1.870730714146828,-1.9193728517584365,0.05461525916279708
-1.8161154549840308,-1.870730714146828,0.05978794444574431
1.504462836213726,1.4343916796455298,0.04729647137344695
1.551759307587173,1.504462836213726,0.026566653603228074
1.578325961190401,1.551759307587173,0.008244394908552222
1.5865703560989532,1.578325961190401,-0.007744578052426565
1.5788257780465267,1.5865703560989532,-0.021474538621555794
1.557351239424971,1.5788257780465267,-0.033055671902988415
1.5242955675219825,1.557351239424971,-0.043121439532220585
1.481174127989762,1.5242955675219825,-0.05227284187525316
1.4289012861145087,1.481174127989762,-0.06079630293314087
1.3681049831813679,1.4289012861145087,-0.06897494744550547
1.2991300357358624,1.3681049831813679,-0.07709190015196943
1.222038135583893,1.2991300357358624,-0.08542941061266429
1.1366087249712287,1.222038135583893,-0.09400798144772704
1.0426007435235016,1.1366087249712287,-0.10345542312218159
0.93914532040132,1.0426007435235016,-0.11427261068529049
0.8248727097160296,0.93914532040132,-0.12658053157968152
0.698292178136348,0.8248727097160296,-0.1405001732479838
0.5577920048883642,0.698292178136348,-0.15615252313282735
0.4016394817555369,0.5577920048883642,-0.17365856867683893
0.22798091307869794,0.4016394817555369,-0.19311168823007252
0.034869224848625424,0.22798091307869794,-0.21363890277240039
-0.17876967792377496,0.034869224848625424,-0.23313297414376982
-0.4119026520675448,-0.17876967792377496,-0.2484903180376638
-0.6603929701052086,-0.4119026520675448,-0.25531762860978935
-0.9157105987149979,-0.6603929701052086,-0.2492858252447866
-1.1649964239597845,-0.9157105987149979,-0.22805198957314388
-1.3930484135329284,-1.1649964239597845,-0.1931688846143278
-1.5862172981472562,-1.3930484135329284,-0.15025955476336073
-1.736476852910617,-1.5862172981472562,-0.10553453662518542
-1.8420113895358023,-1.736476852910617,-0.06517446449295594
-1.9071858540287583,-1.8420113895358023,-0.03225938501463532
-1.9394452390433936,-1.9071858540287583,-0.006337576201144612
-1.9457828152445382,-1.9394452390433936,0.013279940375499288
-1.932502874869039,-1.9457828152445382,0.02792598271429747
-1.9045768921547415,-1.932502874869039,0.03928251102206182
-1.8652943811326796,-1.9045768921547415,0.048116103459094006
-1.8171782776735856,-1.8652943811326796,0.05530890312313663
-1.761869374550449,-1.8171782776735856,0.06159394323763223
-1.7002754313128168,-1.761869374550449,0.06733333822742193
-1.6329420930853948,-1.7002754313128168,0.07288585697409133
-1.5600562361113035,-1.6329420930853948,0.07853742976535805
-1.4815188063459455,-1.5600562361113035,0.08450955789845005
-1.3970092484474954,-1.4815188063459455,0.0910226428225065
-1.305986605624989,-1.3970092484474954,0.09829699029997774
-1.2076896153250112,-1.305986605624989,0.10652160670213529
-1.101168008622876,-1.2076896153250112,0.11605340235621264
-0.9851146062666633,-1.101168008622876,0.12723184893622097
-0.8578827573304423,-0.9851146062666633,0.1403211165309025
-0.7175616407995398,-0.8578827573304423,0.1555853752290075
-0.5619762655705323,-0.7175616407995398,0.1732887951192822
0.7069199939018431,0.7894721162374556,-0.09498330878371508
0.611936685118128,0.7069199939018431,-0.10859459411224459
0.5033420910058835,0.611936685118128,-0.12356949460605382
0.37977259639982963,0.5033420910058835,-0.13975098111876127
0.24002161528106836,0.37977259639982963,-0.15698202450398557
0.08303959077708278,0.24002161528106836,-0.1751055956153451
-0.09206600483826233,0.08303959077708278,-0.19412846867924122
-0.28619447351750354,-0.09206600483826233,-0.21086488235903184
-0.4970593558765354,-0.28619447351750354,-0.22173269052691158
-0.718792046403447,-0.4970593558765354,-0.22487986013981065
-0.9436719065432576,-0.718792046403447,-0.21846224195151864
-1.1621341484947763,-0.9436719065432576,-0.2006356867158252
-1.3627698352106015,-1.1621341484947763,-0.17073398194529932
-1.5335038171559008,-1.3627698352106015,-0.13479715453706964
-1.6683009716929704,-1.5335038171559008,-0.09748652920160694
-1.7657875008945774,-1.6683009716929704,-0.062407036525933046
-1.8281945374205104,-1.7657875008945774,-0.03286694166830073
-1.8610614790888111,-1.8281945374205104,-0.009094726365614703
-1.8701562054544258,-1.8610614790888111,0.009650078499374048
-1.8605061269550518,-1.8701562054544258,0.023952084750338054
-1.8365540422047137,-1.8605061269550518,0.03508828114060747
-1.8014657610641063,-1.8365540422047137,0.044218502345216404
-1.7572472587188899,-1.8014657610641063,0.051742526462791316
-1.7055047322560986,-1.7572472587188899,0.058072798723279195
-1.6474319335328194,-1.7055047322560986,0.06385783621990604
-1.5835740973129133,-1.6474319335328194,0.06942231563560974
-1.5141517816773036,-1.5835740973129133,0.07498506780830594
-1.4391667138689976,-1.5141517816773036,0.0807680345956514
-1.3583986792733462,-1.4391667138689976,0.08697021151463047
-1.2714284677587158,-1.3583986792733462,0.09382542000537208
-1.1776030477533437,-1.2714284677587158,0.10157231725758886
-1.0760307304957548,-1.1776030477533437,0.11044764216805869
-0.9655830883276961,-1.0760307304957548,0.12068813363355713
-0.844894954694139,-0.9655830883276961,0.1325305305508624
-0.7123644241432766,-0.844894954694139,0.14621157181675282
-0.5661528523265238,-0.7123644241432766,0.16193455001498175
-0.40421830231154204,-0.5661528523265238,0.179980514555161
-0.22423778775638104,-0.40421830231154204,0.2000732533009868
-0.024164534455394238,-0.22423778775638104,0.22077230334841202
0.1966077688930178,-0.024164534455394238,0.24052968066236668
0.43713744955538447,0.1966077688930178,0.25555542577805823
0.6926928753334427,0.43713744955538447,0.26062673874555675
0.9533196140789995,0.6926928753334427,0.2524706834512329
1.2057902975302324,0.9533196140789995,0.22830463371317733
1.4340949312434097,1.2057902975302324,0.19044997668270058
1.6245449079261103,1.4340949312434097,0.14541582272543585
1.7699607306515461,1.6245449079261103,0.0997431740482464
1.8697039046997925,1.7699607306515461,0.059610880078085016
1.9293147847778775,1.8697039046997925,0.02722484791262958
1.9565396326905071,1.9293147847778775,0.0021022517502522486
-1.4899609306115091,-1.6232906084494019,0.13186143979709053
-1.3580994908144186,-1.4899609306115091,0.13406268613121353
-1.224036804683205,-1.3580994908144186,0.1396147357002142
-1.0844220689829909,-1.224036804683205,0.1482710625073459
-0.936151006475645,-1.0844220689829909,0.15976939711464222
-0.7763816093610028,-0.936151006475645,0.17400079343115293
-0.6023808159298498,-0.7763816093610028,0.1920291097504268
-0.410351706179423,-0.6023808159298498,0.21323643775406437
-0.19711526842535865,-0.410351706179423,0.23655717996956904
0.039441911544210395,-0.19711526842535865,0.2610683679856335
0.3005102795298439,0.039441911544210395,0.2831359315618758
0.5836462110917197,0.3005102795298439,0.29433071296881097
0.8779769240605306,0.5836462110917197,0.29070512455155373
1.1686820486120844,0.8779769240605306,0.2688345278459727
1.437516576458057,1.1686820486120844,0.22676288298520242
1.6642794594432595,1.437516576458057,0.17376555420941164
1.8380450136526711,1.6642794594432595,0.11944624083868938
1.9574912544913605,1.8380450136526711,0.07095565077852717
2.0284469052698877,1.9574912544913605,0.03342294833794668
2.0618698536078344,2.0284469052698877,0.00512717529793516
2.0669970289057695,2.0618698536078344,-0.01503993436006379
2.0519570945457057,2.0669970289057695,-0.029227348134362785
2.022729746411343,2.0519570945457057,-0.03988723623311463
1.9828425101782283,2.022729746411343,-0.04777565839693887
1.9350668517812895,1.9828425101782283,-0.053976532231251095
1.8810903195500384,1.9350668517812895,-0.05928930169933189
1.8218010178507065,1.8810903195500384,-0.0640313919052784
1.757769625945428,1.8218010178507065,-0.06856043625650599
1.689209189688922,1.757769625945428,-0.07313924253609327
1.6160699471528288,1.689209189688922,-0.07793530766764167
1.5381346394851871,1.6160699471528288,-0.08311323546883753
1.4550214040163496,1.5381346394851871,-0.08875614291518485
1.3662652611011648,1.4550214040163496,-0.09509769603195894
1.2711675650692058,1.3662652611011648,-0.10250909860405488
1.168658466465151,1.2711675650692058,-0.11121650207666134
1.0574419643884896,1.168658466465151,-0.12144550652378894
0.9359964578647006,1.0574419643884896,-0.13342171201944986
0.8025747458452508,0.9359964578647006,-0.14737071863765572
